,Unnamed: 0,session_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8584,8584,8b23711f95920,367661,5434860,1668333,623271,3989478,2328258,2572328,1704897,3855146,4598088,3548850,990925,5748960,104516,1829043,2859770,2384102,8196584,8429498,8124940,2046787,4668194,4846978,5448136,2432350
8585,8585,8b297f1bb0e75,3539396,3539698,2535860,7945614,1093700,3502962,103604,3539518,6764788,3539876,4705120,3539944,1093708,8803558,1093702,5025520,3539724,4460340,,,,,,,
8586,8586,8b33b0dc5bfc1,1360729,1548189,914597,80785,1503093,1695629,9657290,2548232,2256746,34258,126335,5163158,7122014,35272,2713510,35271,35286,6047688,80760,1321293,7872962,1709779,10660390,35281,964749
8587,8587,8b38ea058b4c3,438471,3392632,125835,1825115,7965190,246236,412776,3209178,1340979,2838474,9197446,,,,,,,,,,,,,,
8588,8588,8b3c09da77220,12087,547771,82286,3156548,48415,49685,49814,82332,82334,752556,3819370,49923,82331,5180114,49813,48650,385296,49317,3375754,1065178,149805,11937,12063,16753,12195
8589,8589,8b3d05f2fa927,4836234,3194505,100690,3220588,1718061,10604280,1413820,81890,1038956,1540803,3392168,8127500,3192228,129405,13924,2411408,2041553,881279,100703,2390230,982075,1325026,4952432,7794196,100688
8590,8590,8b3d5b7262f3f,114929,54618,107925,1387005,5420100,1282146,4978406,4496744,5736132,2251524,1387007,2465610,1760467,156749,5791558,6774574,9979230,1113599,5470766,1829843,2001727,1266266,656336,8803844,
8591,8591,8b46b2eb77e31,1755873,40694,713991,40593,82480,40725,40726,110821,100542,100543,894709,5157624,40059,7119,15660,40727,40412,40489,2750142,40055,7670534,2594614,40697,80963,40475
8592,8592,8b48bf2c8fb58,3918990,8791222,8901892,4044274,1470281,2248346,7134314,2881766,9367148,1894911,3800920,2028871,2404654,2950598,9228890,9208962,9177258,2509806,6047188,2252176,,,,,
8593,8593,8b4dd7147036e,5707008,1077562,7964712,8994294,9029286,,,,,,,,,,,,,,,,,,,,
8594,8594,8b4e6f39ac1b8,80170,1965785,5952196,4050638,4777156,4788806,1965769,2460160,1965799,2655190,2355998,2245534,1570171,2354946,4539876,5526170,1965777,510796,6736950,2755148,10836512,9017962,7827372,6227078,10158308
8595,8595,8b50be711b7d1,2207066,1592501,2296040,2207104,3760984,1908373,1327614,2877577,5762596,2207110,1159569,3045282,2282686,7128054,2244004,4531830,4087996,2601939,2637956,7324990,5477902,5789570,2295848,1980205,6150816
8596,8596,8b518379e9b2a,1988997,101368,4342344,917617,96977,97632,97782,101369,101372,101376,101377,101386,101387,101398,101403,101408,106681,110235,110238,474836,693841,897961,1306152,1646391,1939651
8597,8597,8b529ff4f32d4,6537352,5506768,1503323,3515046,5816446,1217586,1709799,2784379,5518300,9848166,137216,116036,9507660,1875629,1008151,1393146,3757188,923207,8639238,5190594,4503734,4859200,102943,2180552,532381
8598,8598,8b54e534d2009,4993974,8199212,,,,,,,,,,,,,,,,,,,,,,,
8599,8599,8b5b6e7a606cb,1036706,1585167,2866932,6483742,2041337,3547274,11164726,7341748,7380946,3546896,7384494,7327804,7362866,4760044,7327276,7744622,,,,,,,,,
8600,8600,8b6636944538b,1447919,2161540,1036356,4707038,55248,314016,1482693,2014135,16819,4275286,13844,15380,3071004,17751,928395,14046,18350,9285,2620422,133692,95114,906513,1085020,97061,2029055
8601,8601,8b66e0dc2526e,208026,1331800,105829,6100630,398651,49928,4390892,207081,12327,12759,5860742,9365862,929767,50584,215881,481691,5747648,4363036,9366840,434841,626066,5847426,7203848,5784860,5200780
8602,8602,8b671fbf194e1,8228508,4776058,35189,1257842,42814,940718,1412902,1329297,4755932,321031,4508660,2901410,1183726,3485974,1333678,43096,8256480,42552,35199,35188,43097,152226,3861722,2829250,1727941
8603,8603,8b68f36fcbf9b,4248956,1774765,3375073,3165534,7306272,2313136,4742496,5497570,10015594,3208694,4072074,3885770,9845752,3191166,3763338,10333316,2571004,3956716,8142570,1080068,3189894,7720402,8291994,6234200,6006696
8604,8604,8b747f8dcc17d,1146454,107879,51972,43253,128543,107880,1055924,53649,1319266,107677,607021,151020,1361634,1216228,8265188,9653612,7919106,,,,,,,,
8605,8605,8b83590d9dad6,79471,18234,55426,55560,55562,55571,55961,56102,56669,57446,57642,58050,58439,58440,59098,59481,59561,60014,60045,60152,60215,60828,60829,60986,60987
8606,8606,8b844cfaf780a,895491,4093272,3819072,3968188,4776548,1977691,323751,1710159,4565024,3182980,3242275,327166,6918324,1943443,390891,3795100,323646,172677,1473129,529271,7415896,1750547,8446712,3826554,479491
8607,8607,8b945fa7e7f9a,1950597,325966,1107784,1423905,105441,956035,105197,1136525,105196,105257,105290,2724495,2231168,7193176,105432,2001479,1143647,105499,6866712,1398718,2298230,7243506,2176734,1500861,2097542
8608,8608,8b95478356c0b,9961588,3824844,8044472,1057362,8799666,10056578,343716,9324758,4531445,1306421,1527187,8758112,210011,10596498,9016692,136805,4528124,1395024,2787328,5172060,2940310,1722399,8193824,8751914,9774646
8609,8609,8b96bbac33c0a,1260089,3076154,4454526,6380084,1332582,5081138,2653638,2121544,1260092,3547058,2121558,2128110,6799914,3786552,3547346,2121540,5087138,3548370,3547644,5607532,3547702,2229714,2043531,2106976,2815010
8610,8610,8b971ac1eadfd,2196150,3247834,2053269,2042817,1384312,8256346,1243358,2315606,2024491,4661796,2750870,781721,3849446,4573514,5843300,7800668,2536810,9205090,8985038,9408498,6390042,8445414,5837772,5945552,
8611,8611,8b98be03320a2,9213352,4673504,7184754,4532874,4673828,5752778,7038604,2661830,4683984,7281198,2661832,5077956,2667736,2841236,4079190,4532876,9222426,3968556,4648564,4706812,1029826,3767814,4450520,5930490,7185416
8612,8612,8b98ca78b968f,8306368,1535525,3213850,489096,4525028,3378328,1009031,3244271,8472208,9208148,8758956,1511839,3978000,3214956,2046623,3979040,2442398,4342522,4954224,1257216,4773566,1632007,1249719,3992002,9273598
8613,8613,8b9d437292fb5,2505398,2034279,4440852,1637819,3133191,2552408,1664675,3500580,104836,1372143,4097688,1635961,2724668,3184985,3978522,4534724,1673861,5221272,2683762,2033139,4060374,1635787,2354714,2356840,4072528
8614,8614,8ba0554ae27bc,1649739,478616,1330207,478256,152438,1474801,1510229,1241263,1204162,1862179,477921,4627758,1993165,106940,1411164,1457493,4583216,2121018,3378782,861491,2024817,928781,977412,3140684,3148436
8615,8615,8ba0c9b575f46,37482,3178818,37483,6308416,37486,752606,4665188,7564024,4719428,10719212,4082758,2833174,1462359,2029895,4808714,505731,37484,3499902,1875647,2365678,140014,37485,2316860,2245830,855071
8616,8616,8ba35fe3c0cd6,5723078,104938,104574,104641,104671,104986,960133,4343598,479201,152560,104567,2454130,153723,104820,104770,5963448,104576,104522,104819,2543450,104608,104771,522036,5122102,8136610
8617,8617,8ba45bac336c4,673981,4907322,1788201,10369176,4956312,6208042,8266872,9020228,1849539,9016654,9973144,8848040,,,,,,,,,,,,,
8618,8618,8ba766714cd07,6077472,5436086,8271788,6660526,6874838,5827830,4488288,2774370,2774406,9233608,6403146,8218018,,,,,,,,,,,,,
8619,8619,8ba80991289e0,1388636,6217812,5838026,2430398,2216076,995823,2296298,2660559,1725559,5420786,3561640,2562824,3938722,4522756,8110264,5176586,2216080,2453566,688466,995803,494376,1204796,2629159,2924612,9850910
8620,8620,8bacee467ab78,65172,62881,74947,67051,76344,2269408,61012,57359,67050,61963,56974,1354250,69966,391601,4642698,69970,74518,77176,442511,78287,63280,64215,620336,395246,67048
8621,8621,8bae87c2659b5,1167514,8621,8551,1810141,2793224,8588,2593971,488501,8567,8576,72426,1238070,928357,55677,567281,1217148,8589,59167,1173118,6049310,441851,1094242,8573,1283361,63477
8622,8622,8bae9651342fa,962513,7946490,10126584,6207340,1209558,85676,3427782,20047,3167001,85614,1149047,84109,4900572,45220,484826,19950,5509142,9687302,45620,19929,898409,6364858,20115,646931,9526430
8623,8623,8bbd67898f52c,1024884,1996269,2165232,1771795,1587743,1949499,1024848,1941615,8165056,3439298,1771487,2229542,1999085,1550897,8150654,1024902,1024836,1024834,1771429,2753930,2165224,1587927,1024866,2167706,1024840
8624,8624,8bc1f031cf4dc,106490,106488,1016007,103637,1521803,502731,1478595,106157,2489044,3542106,2230192,1981437,2099952,3542474,4386868,1625423,1532813,496106,1013719,4626740,1115263,1532451,,,
8625,8625,8bc2ab1de0c31,1376091,940026,9454634,,,,,,,,,,,,,,,,,,,,,,
8626,8626,8bc6e4a56cafc,4945074,2036597,2566790,3795346,3513468,2832860,2673824,5108688,3079958,6556650,8919504,8403642,5904192,8248174,9457732,,,,,,,,,,
8627,8627,8bc8ba50161db,2088838,127499,935841,94023,39580,114708,39578,5009546,1144795,39572,39574,39573,125948,39575,4919966,5676624,,,,,,,,,
8628,8628,8bcaea0313a95,5517482,42116,7195032,2745705,42210,942029,1077128,1143760,6825152,42220,18287,2606888,42261,8253608,2902484,6120852,2568010,5126586,18291,7279560,1006183,4035386,42170,42273,5958866
8629,8629,8bcc16d272ed3,3763800,5848594,2378488,3500760,2101396,2212334,2212320,1184346,2628145,3500754,1001369,2796457,4512186,4567864,3500752,2212332,1001367,4287250,9069308,3926016,4331710,3761648,2212346,1837495,2292264
8630,8630,8bccf706736d5,86614,9254940,4030770,3097786,106632,9338578,2547164,149669,105908,1678409,107631,4550192,320936,3198908,6604312,4485784,2803260,3906514,1166265,7153958,444516,5709840,1667085,2222650,10597040
8631,8631,8bce1c9840ae0,552311,552306,552246,552286,559036,2194230,559021,1393443,552191,673926,6919130,7993864,1646861,552326,578466,1518647,1052880,1177548,614376,559091,5858440,2403122,1052844,749491,8747100
8632,8632,8bcfa6a58511f,5427848,3132645,8214852,1552835,5063296,6452456,9342336,5874016,7279704,5934298,8112778,6903928,1310446,2439850,7259780,2602151,4252154,6626030,6719850,3763566,3817548,5048792,868476,3816496,6577538
8633,8633,8bd15e0d8bfa7,3904306,3812148,473596,5816848,103628,103677,2155888,3134801,5702426,1907185,5106810,8780886,9991270,1172824,2295354,972003,473611,9263048,1016861,1532967,6655220,2299818,7934062,9367000,6002414
8634,8634,8bd42fb46bd01,693131,1291393,4978820,4974322,2777842,6480740,8695758,9010532,7740760,9199816,4353172,,,,,,,,,,,,,,
8635,8635,8bd8ae44a3b0b,2396262,6626868,47357,47371,109915,3509960,342836,153009,46969,1151597,1384125,47021,47020,12597,14762,1236135,12601,1976493,857741,1362740,2396260,12595,6733562,12590,3236596
8636,8636,8bdf47840000b,103381,520096,1016951,490491,2306018,2021757,1948601,2382330,363586,2316560,2794980,1883197,1948181,4951410,2305700,7981732,3385380,2936947,3376504,2855756,5106742,2552880,1375132,4640916,4007070
8637,8637,8bdf812075224,324186,1082928,1172634,1253973,324311,324261,6521554,849106,109197,11061210,1856919,109196,5083258,668641,1988467,4385778,9696360,3142746,,,,,,,
8638,8638,8be2f4fcb71cf,2717947,1941085,7747554,503201,2249828,2382516,3860198,4051306,4913644,6074424,6670080,7966886,8503404,8792620,9491228,9503566,9678286,9758640,,,,,,,
8639,8639,8bf0754c8a595,12695,46305,1321090,880913,48099,3218556,12763,47101,5806508,12640,18427,12652,12712,46686,125760,149050,149078,365001,630196,1328753,1412769,1535885,2627682,3755574,4493164
8640,8640,8bf3051db57a7,1472919,8291410,3543316,9013792,3544118,3543392,7328496,3543288,3543494,8000388,10728442,3543484,5762936,10116594,3889816,1584657,1939595,3838786,,,,,,,
8641,8641,8bf7a5c3c4f93,4493756,106198,7840754,5788644,473601,103479,1042030,473691,2088146,103557,10045128,5708958,4705574,6000736,103518,110188,9659176,6655310,103642,103498,8939996,103459,5167086,6733778,9473416
8642,8642,8bfbc713cf9aa,3578978,3205662,1464117,4933862,2877382,1172291,3160726,2041273,6274468,8278284,4990418,2039021,8261302,9281582,2041271,1763071,4879758,2197676,4477638,2810446,9816662,2037179,6708386,5181258,8171176
8643,8643,8c0798d94ed76,9109482,9128992,10312078,1937491,10277564,9561174,10420782,9066130,9525288,9533468,9103666,10803582,6669454,7830608,9066516,7874952,9582634,9570276,9062848,9520640,7836602,9035808,10341064,9718448,10419548
8644,8644,8c0bb9b2e121e,3758226,5588006,,,,,,,,,,,,,,,,,,,,,,,
8645,8645,8c16044f78d7e,50897,1254674,3111612,625956,931767,920219,51901,107894,9852,51640,337996,223886,338081,25945,246916,163137,9167486,51585,244686,1140561,339791,15139,2271658,4849778,15043
8646,8646,8c1692a1987a2,5754818,7015500,4097428,4366534,7823190,,,,,,,,,,,,,,,,,,,,
8647,8647,8c172c671eaa3,948643,100302,42402,42363,1350878,42894,43174,34338,34337,34344,18230,34348,1538159,42450,34343,43160,34342,42334,42952,34350,1346370,2024959,2472000,2196006,34351
8648,8648,8c17d185f0bf2,7927978,9454674,504806,5966516,1951633,515786,939342,3829870,4503726,7906780,10058108,1207534,1386133,437601,1579341,7060804,3768796,5106812,7411336,9862006,1104548,8000400,3745372,4627138,4939086
8649,8649,8c18421bcea34,165237,129030,321491,44215,129044,153990,101010,129032,165247,44409,43364,1264915,44545,437436,44001,43707,470311,1475065,44458,129037,44333,428541,44167,129771,43440
8650,8650,8c18ef83ec9f4,4341516,954747,2319522,7265758,9519304,3817380,2101630,2518186,1015469,322126,688446,3477874,4052682,4486408,9248846,9395474,10880810,4408598,7673160,3868834,1819811,7177404,2215598,436446,1981399
8651,8651,8c199e7ab979a,5888168,4946822,2758088,6718210,2027001,,,,,,,,,,,,,,,,,,,,
8652,8652,8c1a1d590e3e7,5383,5390,5962480,51106,84767,1386882,5384,933635,5382,8745308,9620146,5391,9637844,6731086,3994834,8934738,9445374,9537116,,,,,,,
8653,8653,8c1b00df62b8a,1081714,7313214,2685360,1158994,1488747,5421772,2299086,4870008,7897660,1077708,4955192,2250908,2259690,9203408,9194342,4682284,10090268,4531096,2249554,2815838,8786548,2683796,6911832,5631796,6602960
8654,8654,8c1deff02f956,2728192,5160612,466481,4527090,945357,4643030,3785202,3252970,4780252,4826844,3500058,4971946,4464464,2109976,6902548,2663012,4032414,2081894,9765096,6060780,9250348,10684432,5218770,8405366,9812976
8655,8655,8c1df058e0cee,2834378,3208214,4502912,3200984,7764640,6037360,7380842,3376394,2858079,3387742,2710576,2910082,3970310,4971114,2685911,7256260,2717490,2361081,3241948,2812224,2717486,2239492,2330126,2330808,7330152
8656,8656,8c1f6c6e56065,1796797,8005802,2733644,567926,4000306,4640642,3196822,3242160,3189176,2194374,3883592,2880960,3247012,2421260,3970692,1796801,3894606,3379514,8961180,959349,4060814,2865464,2520478,4020982,1004333
8657,8657,8c222511247d0,3372050,1109514,477401,477211,477391,1690219,368321,218981,477231,2383707,477396,477236,218941,1150971,3163128,477251,2031415,1019847,6637596,2024665,2423015,6012918,1555569,944897,218946
8658,8658,8c24349fc8b30,5816566,104671,104574,104938,479201,104771,907475,109370,104518,118580,104604,363511,2019647,2879383,1890749,4357292,3895022,1754087,4764810,1754073,6400250,5960158,1824903,2430321,1580781
8659,8659,8c28116a3e3a8,1700081,513401,513596,514881,1045504,1112567,1407644,1419118,1627077,1861841,1949663,1950193,2053736,2065598,2260530,2316708,2319312,2358114,2517373,2578360,2578964,2610761,2758768,2812120,3242703
8660,8660,8c2bc4d025fa0,42498,34506,34504,42986,5044184,42377,909379,522536,1354950,385746,510871,1561185,2711703,8400162,34543,4348060,9753436,4869500,888943,7890050,1559859,5714694,4088122,6938018,5051546
8661,8661,8c3066490c42e,16546,138055,7819228,138129,3218982,5563538,2375604,16624,126140,51574,6916308,1856237,136846,7057456,39821,2247980,669861,6792074,9678518,6557242,,,,,
8662,8662,8c3d137b9dad6,43145,4426472,428411,1848707,3493746,42650,504981,42765,504976,1407124,2404020,8750332,1817203,2604853,349151,2504413,1114905,1772793,1172618,2064466,6940596,3243242,2501436,2777048,6002214
8663,8663,8c3d6ff0d8265,164182,1139459,428246,7292206,8158090,7545968,3392510,3956670,1072140,230426,4505998,10251854,2852011,1137595,10293674,2311354,9472278,8929266,9882598,764848,,,,,
8664,8664,8c48c52c5170d,1240037,2065672,698901,128116,3870580,3800752,127955,82162,785041,125845,112242,149318,7144,125986,8175464,9262576,979875,6465248,5966088,40508,4253224,5832688,40260,1604385,4230422
8665,8665,8c54c84636fb6,29324,16143,29280,29275,14258,14274,14341,14889,29263,29288,29334,29331,29316,29341,29276,95524,29312,29345,29283,29311,14886,101654,29265,14664,2852298
8666,8666,8c5a433e45c21,5830618,7319144,4136326,4743114,92048,7876890,6966144,7855454,3791664,6463548,6406364,6287604,4091232,6093040,4603750,7229404,2801212,4096430,6725946,4075336,7208980,7709010,5831214,7900924,1190960
8667,8667,8c5f81d587e1b,5741898,80218,6717830,3149058,4507458,4222628,152670,37629,439761,1329186,1488309,1954129,2491926,2588962,2686794,2714522,4241024,2395686,37527,98956,1353451,4076022,8740850,5207628,5072046
8668,8668,8c66d360b60f6,9119164,6592,50999,921463,86387,12959,1622837,86391,6602,900873,5056730,137553,51599,51391,6572,14471,8221636,6565,51248,53006,52131,1769035,1955955,53190,51049
8669,8669,8c674197be9c6,5112556,1535625,3966442,3045931,1200764,1394940,4805148,2664372,3890960,955493,1052848,3766338,1541075,4996990,2662240,5074598,5193206,5503808,2715599,2909954,7342298,5429544,4919308,7183864,6480766
8670,8670,8c6b3318a3a40,243086,239471,208636,239931,243076,733251,243026,732326,7157020,6002618,731831,733186,11827,5491926,435011,2145156,107431,8200768,10096016,1375196,1361152,2175050,395646,1081960,394451
8671,8671,8c6c7a7fae743,517671,1393437,5479186,103473,103576,9864508,106174,1041700,716731,8742148,1010925,1522347,2217122,2342166,492101,818231,1010857,1389542,1348991,103526,1816038,1331884,103588,1522373,1010907
8672,8672,8c6ccd0fd8881,588741,7200234,9278080,4095180,10131598,2832596,127209,5519976,8706816,9465320,1040114,5476734,9812986,10541022,8312928,6134426,6299950,10329778,5707872,452306,1767345,2254190,7319178,9831864,568411
8673,8673,8c6fa28ff1c85,1166538,2721008,10375684,7255710,56039,64380,10427008,1500273,76777,10345828,1047406,2441266,10331292,2062930,8325,10409482,7114582,981887,376621,2910192,153436,10284200,9230494,68154,1422810
8674,8674,8c756c6a18ec3,4538362,9161000,8299218,8236080,8116306,6208352,9536834,5533564,8529362,1707201,1144461,3135672,4816256,8210558,3198642,502961,1827635,5450030,991507,1220722,1871405,3370560,8319550,2154710,8480676
8675,8675,8c77e4cef279a,1988953,3392890,5755160,693651,2846005,3194918,3503974,2227850,7911322,4991572,2577478,3178980,1922643,3132176,4042644,1029012,5645878,8261420,3499410,7316770,2506760,3942810,6519130,2378846,3867006
8676,8676,8c79399422c47,105932,1328329,42258,3135518,7018628,816026,42125,42243,9051714,100613,42109,4891810,15980,8818978,107130,1175598,9616040,42149,119430,2040509,42211,2319232,42291,933159,42089
8677,8677,8c802359c5161,9344578,8739014,9351858,9174670,2859998,518506,9316626,,,,,,,,,,,,,,,,,,
8678,8678,8c819b2910a5a,4638392,6675194,2053822,6979472,9262798,4528472,1512305,4890140,4023418,2273454,1963031,4209932,132254,9409836,2681422,1137370,8867708,3148435,1859333,2674572,6802740,2035943,4576204,2505520,1120397
8679,8679,8c83240cfb467,103480,103686,103600,1153224,347081,1031930,3079114,363006,106146,103503,98265,103558,103554,904399,135683,103631,103507,3132670,93654,103664,2418258,103605,103670,2901440,4478520
8680,8680,8c8571b1d4934,100225,100211,100227,34414,42349,1207063,740616,2635372,3515296,34432,34436,684821,1954167,2099360,5194630,6654594,1012501,9233238,5022936,34410,1953447,100226,1105612,3842466,1012517
8681,8681,8c8a4bb7c4955,3855526,10603708,9954936,9792940,6932372,9772932,1429146,9948616,10599300,6353008,10321286,9709232,5189818,4520436,7310568,9791908,7138820,10601648,5932306,9307804,9611530,8965168,6465892,10600362,8530654
8682,8682,8c98c6ff416ed,8956742,2870078,1529317,2425093,1871307,6772194,5194148,3377758,136390,1176064,1417601,1378942,1256592,2676406,2024471,3219560,9654720,148788,1644597,411931,411846,4020886,7864618,10570438,7411596
8683,8683,8c9da0c18b255,6312778,7030094,1001201,953211,175552,437551,363036,3485406,3499092,1167431,2056932,2671138,4146200,3768914,3875998,5050336,5049892,3136084,5722766,6655210,8758780,9735116,4907630,3190554,4838786
8684,8684,8ca83605b73c3,5527290,10180476,6485418,7248798,117999,5736216,1355259,2062770,2315422,5001800,3576614,7973596,2151896,6435950,9988794,350476,10780196,5707592,10182648,1324382,7024818,1165878,8185674,10339650,10858418
8685,8685,8cb668a25a43f,997593,8338422,1358678,7947464,9433256,5409200,4572114,10148548,10670492,1837503,3790914,10120290,5596410,9350264,9454246,9436688,9606054,2296894,5678616,11085878,8795272,10964746,11085790,9341198,9788298
8686,8686,8cc28622b27cf,5520764,2246142,2295228,694946,2576936,5057922,3767486,5012782,2804530,9274960,596406,678406,2547826,2716556,5753164,9815360,9969810,10125190,10213540,2873641,596421,665401,2509918,3576300,7113708
8687,8687,8cc4e409ff57b,1390182,46541,18942,18953,148067,1311307,399706,46830,18947,1364902,47822,5181614,46422,158942,467066,18965,7031562,148070,109858,47959,46910,3746568,1320319,18959,47089
8688,8688,8cddf39dc9c2d,2877867,4231322,4130206,2424579,2710208,3230348,2865406,4716018,2424606,3378796,2791798,2876454,4788074,10613534,2877878,7940520,8292294,2877893,2865168,3374383,2865176,2877861,5910044,4137264,7891736
8689,8689,8ce00055d3bb1,1050068,2032743,2249874,6795698,8308550,6690920,2780833,399441,7794724,6327656,2069186,6673380,1981299,8269560,7268768,1161335,5435954,2028655,2730558,4087094,5435958,8261128,5162722,1472283,2197672
8690,8690,8ce00ee48a941,2757501,4204510,2730266,3202369,9213778,8403504,4911048,9405700,6958128,7146322,5463914,5624360,7796142,3941106,4714000,8972058,9217304,6810112,6083472,8961196,8978618,8145656,9497224,7150110,
8691,8691,8ce547ac70fa2,7276326,4031606,5419804,2388004,5434882,9489020,4022520,3144978,7766828,7909884,7995822,1858701,7788422,8161336,9483746,7259572,7373592,2018301,9677996,,,,,,
8692,8692,8ceaf0a71e89a,99540,1951263,2662486,1237680,99533,343886,2227554,4491674,4591516,7366588,3182850,3134136,4907724,104210,1544077,8514186,3174926,2592242,1175934,4673382,954683,9261508,1012939,2174988,2063476
8693,8693,8ced92da43d53,4249034,4049790,2084094,20381,1320825,2348818,20356,2086192,6533920,153099,10017252,106920,3134528,1435803,3183222,2046951,4577480,20250,20302,1450171,20353,84943,20360,2753202,1834979
8694,8694,8cf0d1bff7ead,5760654,44164,101024,44351,8203670,1914579,44566,2287464,44352,3148620,44311,43816,16115,44160,399306,9123690,44165,347781,9590036,7345066,44318,984347,44304,43476,44307
8695,8695,8cf3c629f31af,34429,34467,971513,34414,2443196,42750,100227,34432,100226,42686,3549116,42875,34423,684821,34436,34449,2179546,10652422,1956323,34417,34430,34437,3515434,5824314,42819
8696,8696,8cf5494b1e307,8621,8589,63858,8586,77124,32727,488501,2793224,8518,8590,8564,8543,2386475,8577,102082,8562,8595,8582,2593971,8618,8624,904927,1167514,8620,4449916
8697,8697,8cf59be50c158,8918414,5025306,4915518,1103690,2314528,3217490,7789100,7331640,4758130,7309424,3185382,6126404,2831940,2810478,4606420,7099812,5996514,7814354,4532266,1103692,6994734,7035736,7705594,7754988,8202254
8698,8698,8cfc4a00a688b,40358,152136,9718978,100371,243361,40590,80871,155514,6001504,2774896,1395358,8938962,6043160,1007791,7857428,2179620,4672978,5891124,4008992,7319892,6552726,7677032,40750,40294,40175
8699,8699,8cfe6968221da,1085116,37797,2653864,94476,908005,1714431,9133,784671,9134,37746,9135,9137,13528,37745,3533222,80168,952175,2852304,1078032,690226,5191346,2859080,1256006,96667,5754756
8700,8700,8d05299f319b0,4083616,2111182,1196364,7827968,6467766,9018268,9970444,10674142,5204724,10761402,9815284,5190702,5575102,8216594,9996536,10038778,10114148,10464068,10597546,10756816,,,,,
8701,8701,8d05461d7d92a,1063032,2020121,103508,1003153,1003141,1031948,1579373,347001,9011076,3539520,1003129,1140082,1138698,5513626,1522713,8805412,1007767,7065352,10553986,7139886,6163642,7851352,1519063,1042318,2475100
8702,8702,8d057a415c269,4582196,2247618,6473074,478811,1006983,1707517,2121018,7346728,8243052,6792990,7719142,2120928,9423388,104890,934409,1948787,9518790,2137130,10094070,3967064,4998938,7313694,9170388,1064048,5161822
8703,8703,8d061a848d77e,3473946,2867886,5817302,3109980,103322,348106,9672480,103327,5862724,5952454,7734904,3401692,7737886,5094366,390556,127127,1335296,3135068,2630365,103347,390551,3816106,477761,1475745,2626691
8704,8704,8d090c85bf18b,7279980,9427500,9467792,2261452,6405928,2046501,5827928,9433686,6474810,9346274,8994264,9374012,2260530,8220656,1364532,2053736,9242326,3242703,4954302,1419118,1234215,9676954,2316708,5451050,2261282
8705,8705,8d09fa3b821e5,1772533,3973730,935305,2024743,509436,3899488,3188410,4927152,4772270,5761894,2810920,3367063,8423768,2250846,8511600,2025053,2782884,1001663,7533112,9252768,6473354,8217864,9759898,9362354,6218264
8706,8706,8d0cf4820dce9,84840,10093398,2786846,128839,8494066,4937330,8109996,7208294,1360200,6902392,37527,3136557,4241024,3205032,890181,6846600,2219620,80297,10041782,4303244,5201490,3525116,4222628,2491926,4507458
8707,8707,8d0dc15655428,8437192,6623810,5211132,6893400,5115596,1064756,6026894,6676406,4342800,6290882,7176688,10869758,4968638,6733522,2217198,8765716,7018292,9720482,2102888,5780080,2982930,2665356,1329592,5518506,6731330
8708,8708,8d16af76f97aa,40101,14234,87958,87776,15084,14232,14823,87115,15083,15082,87771,87765,14048,3181180,2815052,14461,1462147,40367,7295982,15085,9173448,87961,112248,936871,14270
8709,8709,8d1d61770d1fb,970567,93421,2633184,601881,8768542,728931,1265216,2683212,531271,1317924,1687711,2523978,728811,1830587,14706,433646,797171,3443874,2246452,6032,930259,434531,434301,1078188,934349
8710,8710,8d201db2aa8a7,1344588,2636686,7949398,3508528,1788601,1739495,493236,1751155,1556931,7806062,106486,4671070,7127030,9166608,1646363,1108133,106487,106509,1788059,2475268,4774544,106153,4172890,8255280,6696484
8711,8711,8d292040aaab4,2656579,6869573,8789766,3119408,2661658,10604904,4052858,4546950,4889134,5098512,4520752,2661656,7191730,4351414,2661666,4521818,9957976,4527356,6059446,8758366,4514808,10514608,3045886,4992218,
8712,8712,8d2d019129189,33834,149742,2705608,2552424,1450805,33824,96168,33822,33833,33895,904963,1348215,33823,33854,33839,94570,33840,1034458,130940,125788,33881,1828293,33855,33852,33821
8713,8713,8d419fee448a9,4775478,103674,500016,1532707,3546154,2018711,1020265,10127550,7074732,7331412,1020259,2831262,3546044,1532767,3179689,6382042,1532759,3501752,3546148,7756130,1739057,2023813,3546368,1630303,6107136
8714,8714,8d48acdb812c8,1148270,6298656,5436250,1213754,7127144,3544518,9810654,2638244,4487074,6981080,3075354,1068838,2017881,1016701,9232852,1181582,2879412,1522381,4418868,3544768,3544326,7151644,1115561,,
8715,8715,8d4f018d544fe,1564425,512066,508371,4625138,511476,962853,2020813,2025379,2570332,2348468,1012043,3938730,1668521,3248446,2273468,3872412,1244845,9489152,10901256,8264268,5651472,2273212,2672912,9186294,8274072
8716,8716,8d50b0bd05a4c,7296,94997,95022,128531,1090278,115082,7249172,7286,7312,7316,94102,95059,112322,127406,7285,94110,981833,95046,116782,117360,9271146,94090,94101,7300,7306
8717,8717,8d5172663cc46,1216234,32725,48676,17905,4637846,3451778,48507,12750,100031,82541,149781,11959,82516,12299,800526,2632872,12266,12754,4132518,12032,2548898,50648,12269,50270,12752
8718,8718,8d5b1e0d8af2c,1515965,2705990,746971,594691,747076,1500079,2299292,4898606,923871,10240234,9630916,10351390,10196794,10291214,7369492,6033954,7366462,10961826,7292546,9185432,10426048,8859906,10849798,10876040,10285544
